Appartement;84.2;4;2;753;0;0;0;4714;1224;601
Appartement;87.1;4;2;729;0;0;0;7158;2286;782
Appartement;82.0;3;2;482;1;0;0;7384;2313;2291
Appartement;85.4;3;2;448;1;0;0;7383;1432;363
Appartement;85.7;3;2;491;1;0;0;6132;536;76
Appartement;85.0;3;2;516;1;0;0;5596;2103;3571
Maison;94.0;6;5;873;1;1;1;7180;2255;4676
Maison;100.2;6;5;914;1;1;1;3753;165;4452
Maison;96.2;6;5;807;1;1;1;7170;2405;992
Maison;93.3;6;5;923;1;1;1;2453;1008;3404
Appartement;60.0;3;2;440;1;0;0;3393;1753;4411
Appartement;62.5;3;2;446;1;0;0;4080;2401;306
Appartement;58.2;3;2;441;1;0;0;7265;2233;1691
Appartement;58.5;3;2;462;1;0;0;3385;300;2594
Appartement;106.0;3;2;780;1;0;0;6429;100;3346
Appartement;112.0;3;2;737;1;0;0;5664;1235;4218
Appartement;104.3;3;2;733;1;0;0;5137;1896;4568
Appartement;113.3;3;2;727;1;0;0;7196;158;3970
Appartement;64.0;2;1;520;0;0;0;1286;622;821
Appartement;63.0;2;1;523;0;0;0;4473;1127;1281
Appartement;68.3;2;1;543;0;0;0;6562;1883;2034
Appartement;59.3;2;1;535;0;0;0;1461;736;501
Appartement;70.0;3;2;565;0;0;0;4771;251;2346
Appartement;73.9;3;2;581;0;0;0;6495;2470;3846
Appartement;66.6;3;2;550;0;0;0;4276;23;175
Appartement;70.2;3;2;555;0;0;0;2076;1391;3644
Appartement;67.0;4;3;615;0;0;1;3063;1481;2348
Appartement;64.0;4;3;627;0;0;1;4971;356;2281
Appartement;67.5;4;3;634;0;0;1;1912;425;3585
Appartement;70.1;4;3;580;0;0;1;6327;989;897
Appartement;65.0;3;2;640;0;0;1;1560;248;1935
Appartement;68.6;3;2;681;0;0;1;3970;1973;3196
Appartement;67.2;3;2;656;0;0;1;5152;1652;2157
Appartement;60.2;3;2;662;0;0;1;5326;363;252
Appartement;63.0;3;2;628;0;0;0;1174;991;1070
Appartement;63.6;3;2;571;0;0;0;5612;2260;4741
Appartement;59.2;3;2;584;0;0;0;49;149;2762
Appartement;64.8;3;2;678;0;0;0;5036;617;2158
Appartement;48.0;2;1;440;1;0;0;4932;1184;2992
Appartement;46.0;2;1;396;1;0;0;7129;2174;2164
Appartement;48.0;2;1;407;1;0;0;6886;105;2121
Appartement;47.5;2;1;421;1;0;0;5819;2966;3316
Appartement;45.0;2;1;390;1;0;0;4563;459;4210
Appartement;43.5;2;1;391;1;0;0;6322;1367;4393
Appartement;45.2;2;1;411;1;0;0;7015;281;2811
Appartement;48.1;2;1;383;1;0;0;6286;1124;2593
Appartement;67.0;2;1;539;1;0;0;5656;1435;1386
Appartement;61.9;2;1;551;1;0;0;6494;2717;411
Appartement;68.0;2;1;533;1;0;0;4936;806;4846
Appartement;64.9;2;1;490;1;0;0;5923;633;668
Appartement;45.0;2;1;440;1;0;0;4350;1321;1752
Appartement;45.9;2;1;426;1;0;0;3038;1317;1224
Appartement;47.5;2;1;409;1;0;0;7590;840;4024
Appartement;41.7;2;1;446;1;0;0;4350;666;3991
Appartement;53.0;2;1;545;0;0;0;996;350;2974
Appartement;55.6;2;1;502;0;0;0;6033;319;2446
Appartement;49.8;2;1;566;0;0;0;6634;412;3045
Appartement;50.2;2;1;507;0;0;0;1195;292;3204
Appartement;63.0;3;2;700;0;0;0;395;110;1421
Appartement;64.8;3;2;633;0;0;0;5284;1524;482
Appartement;61.4;3;2;655;0;0;0;6758;645;910
Appartement;67.4;3;2;722;0;0;0;1681;895;2488
Appartement;78.0;4;2;612;0;0;0;4707;442;1907
Appartement;75.9;4;2;596;0;0;0;3642;409;4062
Appartement;82.4;4;2;660;0;0;0;3971;1673;3053
Appartement;74.8;4;2;620;0;0;0;1921;413;1851
Appartement;63.0;3;2;672;0;0;0;215;154;2757
Appartement;61.7;3;2;610;0;0;0;3464;301;4590
Appartement;62.8;3;2;655;0;0;0;3793;1209;4317
Appartement;64.8;3;2;636;0;0;0;2228;32;2704
Studio;19.0;1;1;302;1;0;0;1554;32;3210
Studio;20.2;1;1;324;1;0;0;666;517;3900
Studio;20.0;1;1;310;1;0;0;206;21;1933
Studio;18.0;1;1;273;1;0;0;2989;1594;3162
Appartement;68.0;3;2;570;0;0;0;6883;956;4192
Appartement;70.7;3;2;612;0;0;0;6661;2541;663
Appartement;63.3;3;2;523;0;0;0;5198;2091;2692
Appartement;69.0;3;2;529;0;0;0;1817;841;1300
Appartement;55.0;3;2;690;1;0;0;7288;2713;2627
Appartement;56.3;3;2;746;1;0;0;126;43;2280
Appartement;59.0;3;2;684;1;0;0;1692;679;112
Appartement;58.7;3;2;723;1;0;0;3052;197;1108
Appartement;62.0;3;2;589;0;0;0;4915;2443;2206
Appartement;58.3;3;2;639;0;0;0;6863;1481;4450
Appartement;66.0;3;2;602;0;0;0;5811;460;2996
Appartement;62.4;3;2;645;0;0;0;4238;2351;3746
Appartement;56.0;2;1;524;0;0;0;165;240;2927
Appartement;59.7;2;1;567;0;0;0;4118;2788;3797
Appartement;51.9;2;1;548;0;0;0;5640;1018;1435
Appartement;58.1;2;1;480;0;0;0;3585;1654;3698
Appartement;64.0;4;2;550;1;0;0;3038;1433;2572
Appartement;59.9;4;2;571;1;0;0;3417;1969;3832
Appartement;67.3;4;2;568;1;0;0;2510;803;4630
Appartement;66.8;4;2;524;1;0;0;4977;2002;1727
Appartement;116.0;4;3;768;1;1;0;6897;1417;725
Appartement;124.1;4;3;696;1;1;0;5419;2833;2050
Appartement;114.0;4;3;836;1;1;0;7024;2977;3883
Appartement;112.8;4;3;725;1;1;0;4154;59;1085
Appartement;105.0;4;2;784;1;0;0;5827;2565;2731
Appartement;108.8;4;2;785;1;0;0;2956;383;900
Appartement;97.8;4;2;738;1;0;0;7431;1693;4756
Appartement;101.3;4;2;781;1;0;0;2548;1716;4378
Maison;164.0;6;4;1250;0;1;0;6532;2163;4746
Maison;163.8;6;4;1262;0;1;0;3935;194;1793
Maison;155.1;6;4;1191;0;1;0;7039;2714;2281
Maison;158.2;6;4;1195;0;1;0;6653;561;1201
Appartement;107.0;4;3;830;1;0;0;2867;985;3901
Appartement;104.7;4;3;785;1;0;0;3150;299;684
Appartement;99.6;4;3;872;1;0;0;4423;618;1288
Appartement;109.9;4;3;906;1;0;0;4629;2344;620
Appartement;51.0;2;1;508;0;0;0;6820;680;1936
Appartement;48.6;2;1;466;0;0;0;2950;460;2903
Appartement;49.5;2;1;537;0;0;0;2196;1033;2499
Appartement;48.8;2;1;511;0;0;0;4328;1682;4886
Appartement;79.0;4;3;510;0;0;0;2623;686;2423
Appartement;73.5;4;3;461;0;0;0;3710;1845;74
Appartement;76.6;4;3;538;0;0;0;3861;809;2007
Appartement;81.8;4;3;503;0;0;0;4412;1268;3187
Appartement;51.0;3;2;410;1;0;0;3120;1087;2462
Appartement;48.1;3;2;390;1;0;0;7109;375;3729
Appartement;53.6;3;2;421;1;0;0;2968;121;3993
Appartement;49.2;3;2;387;1;0;0;5284;1966;1247
Appartement;56.0;2;1;480;0;0;0;1902;931;335
Appartement;58.3;2;1;435;0;0;0;5840;2738;2247
Appartement;58.1;2;1;434;0;0;0;6921;783;1436
Appartement;56.3;2;1;503;0;0;0;6558;393;3632
Maison;110.0;5;3;1000;1;0;0;2560;158;2629
Maison;109.8;5;3;1046;1;0;0;1514;895;1743
Maison;101.8;5;3;902;1;0;0;6273;780;4322
Maison;117.1;5;3;900;1;0;0;4989;595;2841
Appartement;39.0;2;1;470;0;0;0;6523;2690;4058
Appartement;38.6;2;1;457;0;0;0;6649;104;4928
Appartement;36.4;2;1;434;0;0;0;6742;2480;988
Appartement;39.9;2;1;426;0;0;0;3429;1143;1093
Appartement;42.0;2;1;483;0;0;0;5038;1834;3456
Appartement;39.7;2;1;450;0;0;0;2677;894;34
Appartement;40.3;2;1;493;0;0;0;4876;1437;3822
Appartement;40.4;2;1;435;0;0;0;5816;2533;2138
Appartement;50.0;2;1;492;0;0;0;5078;2084;4028
Appartement;49.0;2;1;531;0;0;0;701;936;2872
Appartement;52.4;2;1;444;0;0;0;4473;1813;4534
Appartement;51.1;2;1;480;0;0;0;7068;1256;1825
Appartement;80.0;4;2;700;0;0;0;106;183;1321
Appartement;82.1;4;2;728;0;0;0;5851;1794;1228
Appartement;79.6;4;2;654;0;0;0;4742;472;1122
Appartement;78.2;4;2;675;0;0;0;5847;598;3071
Maison;108.0;4;3;763;1;0;0;4890;2408;765
Maison;111.4;4;3;769;1;0;0;6514;2923;2407
Maison;106.5;4;3;743;1;0;0;3004;912;437
Maison;109.1;4;3;830;1;0;0;5700;2550;4178
Appartement;92.0;4;2;779;1;0;0;6004;2188;4053
Appartement;96.4;4;2;797;1;0;0;5124;2469;1182
Appartement;91.6;4;2;787;1;0;0;3583;425;4770
Appartement;91.0;4;2;747;1;0;0;3060;773;2709
Appartement;53.0;2;1;520;1;0;0;3537;1566;265
Appartement;51.6;2;1;498;1;0;0;6159;2019;928
Appartement;56.9;2;1;544;1;0;0;4884;1470;3127
Appartement;54.7;2;1;530;1;0;0;1810;457;1533
Appartement;51.0;2;1;495;1;0;0;2225;1464;1308
Appartement;51.5;2;1;467;1;0;0;1534;86;2968
Appartement;51.8;2;1;469;1;0;0;2418;12;2800
Appartement;51.7;2;1;453;1;0;0;6402;2847;669
Appartement;50.0;3;2;495;1;0;0;2090;1802;4003
Appartement;52.9;3;2;463;1;0;0;5902;1396;4424
Appartement;51.7;3;2;526;1;0;0;5643;1949;1589
Appartement;48.6;3;2;480;1;0;0;1510;266;820
Appartement;48.0;3;2;490;1;1;0;6540;2599;3524
Appartement;46.7;3;2;488;1;1;0;854;552;2812
Appartement;49.6;3;2;511;1;1;0;7240;2470;3487
Appartement;50.3;3;2;481;1;1;0;6200;1412;4061
Appartement;27.0;2;1;339;0;0;0;1352;299;727
Appartement;25.3;2;1;310;0;0;0;2747;1992;3639
Appartement;26.3;2;1;352;0;0;0;3035;853;1118
Appartement;27.7;2;1;309;0;0;0;1249;10;2201
Appartement;78.0;4;3;755;1;0;1;3451;1498;1394
Appartement;72.5;4;3;741;1;0;1;735;548;1138
Appartement;82.5;4;3;795;1;0;1;4992;491;3628
Appartement;79.8;4;3;681;1;0;1;6024;1391;1499
Appartement;74.0;4;3;600;1;0;0;5474;1997;2312
Appartement;77.2;4;3;569;1;0;0;3796;1848;889
Appartement;78.0;4;3;652;1;0;0;4780;1847;1350
Appartement;74.7;4;3;648;1;0;0;5697;919;1730
Appartement;42.0;2;1;471;0;0;1;1889;5;1131
Appartement;41.9;2;1;501;0;0;1;1704;556;3619
Appartement;42.8;2;1;432;0;0;1;2227;249;4420
Appartement;40.3;2;1;504;0;0;1;948;907;1717
Appartement;17.0;1;1;520;1;1;0;1248;947;852
Appartement;18.1;1;1;522;1;1;0;330;181;2229
Appartement;16.5;1;1;507;1;1;0;1335;30;2112
Appartement;16.4;1;1;545;1;1;0;997;614;3607
Appartement;15.0;1;1;440;1;0;0;387;48;2168
Appartement;14.3;1;1;407;1;0;0;142;218;1706
Appartement;14.6;1;1;483;1;0;0;43;231;1356
Appartement;15.7;1;1;483;1;0;0;254;3;2532
Appartement;127.0;6;4;1180;1;0;0;5208;675;1340
Appartement;119.5;6;4;1199;1;0;0;2240;650;792
Appartement;127.6;6;4;1126;1;0;0;3339;341;337
Appartement;121.9;6;4;1066;1;0;0;3920;568;4198
Appartement;67.0;2;1;569;1;0;0;3863;1799;3395
Appartement;71.7;2;1;620;1;0;0;4256;1725;2343
Appartement;63.2;2;1;519;1;0;0;2132;1189;1550
Appartement;63.4;2;1;540;1;0;0;6463;998;4724
Appartement;67.0;2;1;564;0;0;0;1651;464;3856
Appartement;64.5;2;1;578;0;0;0;5169;2740;2734
Appartement;65.6;2;1;538;0;0;0;5176;1151;2007
Appartement;70.5;2;1;534;0;0;0;6670;2950;2096
Appartement;43.0;2;1;450;1;0;0;7156;667;3114
Appartement;40.8;2;1;417;1;0;0;5682;603;1216
Appartement;45.4;2;1;428;1;0;0;3967;708;372
Appartement;42.9;2;1;453;1;0;0;3614;705;2798
Appartement;58.0;2;1;508;1;0;0;2058;35;498
Appartement;59.0;2;1;536;1;0;0;3731;168;4806
Appartement;60.9;2;1;533;1;0;0;1711;847;3723
Appartement;60.1;2;1;502;1;0;0;5744;2293;1635
Appartement;78.0;3;2;550;0;0;0;3559;1767;2109
Appartement;73.3;3;2;515;0;0;0;6096;1125;905
Appartement;80.3;3;2;560;0;0;0;4000;925;228
Appartement;80.0;3;2;513;0;0;0;2258;321;4306
Appartement;141.0;5;3;960;0;0;0;4197;2805;3531
Appartement;137.7;5;3;865;0;0;0;4620;1926;4427
Appartement;131.1;5;3;968;0;0;0;5928;886;325
Appartement;142.3;5;3;979;0;0;0;4391;1872;3588
Appartement;56.0;2;1;480;1;0;0;6545;500;3644
Appartement;54.2;2;1;502;1;0;0;3988;114;860
Appartement;58.7;2;1;465;1;0;0;2410;1329;318
Appartement;53.8;2;1;506;1;0;0;2440;709;4993
Appartement;83.0;3;2;765;1;0;0;7398;1439;2237
Appartement;78.6;3;2;803;1;0;0;5856;1423;3801
Appartement;83.2;3;2;799;1;0;0;7346;2757;4944
Appartement;81.8;3;2;810;1;0;0;6346;1762;4580
Appartement;65.0;4;2;426;1;0;0;7269;2599;4892
Appartement;66.7;4;2;436;1;0;0;5147;2106;2747
Appartement;60.3;4;2;438;1;0;0;6301;2640;1558
Appartement;65.8;4;2;442;1;0;0;3474;1575;4220
Appartement;41.0;2;1;410;1;0;0;5972;116;3914
Appartement;43.5;2;1;420;1;0;0;2179;1228;4182
Appartement;39.8;2;1;424;1;0;0;4681;1457;664
Appartement;40.4;2;1;416;1;0;0;5595;2424;1227
Appartement;49.0;2;1;382;0;0;0;4778;1962;4793
Appartement;46.2;2;1;370;0;0;0;3219;1829;4563
Appartement;50.1;2;1;407;0;0;0;919;541;2947
Appartement;48.9;2;1;362;0;0;0;3739;449;3682
Appartement;87.0;4;2;850;0;0;0;6115;1051;3
Appartement;83.0;4;2;803;0;0;0;46;43;1265
Appartement;83.9;4;2;782;0;0;0;7111;2750;91
Appartement;82.7;4;2;932;0;0;0;2722;1152;36
Appartement;43.0;2;1;475;0;0;0;2112;7;1329
Appartement;41.5;2;1;504;0;0;0;336;122;2421
Appartement;45.5;2;1;437;0;0;0;416;214;1891
Appartement;42.6;2;1;492;0;0;0;433;220;1188
Appartement;71.0;3;2;595;1;0;0;2448;1180;3081
Appartement;70.1;3;2;547;1;0;0;2555;1872;4017
Appartement;72.4;3;2;652;1;0;0;3492;774;3258
Appartement;68.2;3;2;638;1;0;0;5003;1434;1411
Appartement;72.0;3;2;500;1;0;0;4805;941;2276
Appartement;68.1;3;2;456;1;0;0;5203;628;1692
Appartement;69.2;3;2;494;1;0;0;3920;1950;2669
Appartement;75.1;3;2;487;1;0;0;4564;2209;1998
Appartement;130.0;4;3;1300;1;0;0;6216;8;3446
Appartement;120.8;4;3;1284;1;0;0;2520;748;504
Appartement;137.4;4;3;1378;1;0;0;1380;954;1418
Appartement;123.5;4;3;1254;1;0;0;6216;2906;3374
Maison;97.0;4;2;890;1;1;0;3847;393;3251
Maison;93.1;4;2;891;1;1;0;4671;2882;82
Maison;92.8;4;2;897;1;1;0;6569;1574;552
Maison;101.1;4;2;865;1;1;0;5666;27;2173
Appartement;50.0;2;1;430;1;0;0;6716;2115;4353
Appartement;53.4;2;1;426;1;0;0;4255;1485;2549
Appartement;47.4;2;1;444;1;0;0;2646;1562;2859
Appartement;53.6;2;1;458;1;0;0;4286;1420;3300
Appartement;28.0;2;1;355;1;0;0;67;124;2185
Appartement;27.3;2;1;320;1;0;0;583;229;2036
Appartement;25.9;2;1;340;1;0;0;428;293;2923
Appartement;26.7;2;1;374;1;0;0;306;221;1619
Appartement;76.0;4;3;740;1;0;1;6549;2479;166
Appartement;76.6;4;3;735;1;0;1;4669;1409;801
Appartement;78.6;4;3;742;1;0;1;5207;933;1970
Appartement;73.9;4;3;698;1;0;1;6642;2058;3645
Appartement;34.0;2;1;409;1;0;1;2687;520;2476
Appartement;36.3;2;1;419;1;0;1;7041;2697;1361
Appartement;35.4;2;1;433;1;0;1;2311;621;1289
Appartement;35.3;2;1;429;1;0;1;6247;2654;314
Appartement;61.0;3;2;505;1;0;0;6939;294;2286
Appartement;61.6;3;2;538;1;0;0;2537;626;642
Appartement;57.0;3;2;515;1;0;0;3684;815;578
Appartement;57.7;3;2;548;1;0;0;6344;2401;1240
Appartement;58.0;3;2;493;0;0;0;5551;2021;2656
Appartement;59.8;3;2;453;0;0;0;3852;1385;1951
Appartement;57.8;3;2;540;0;0;0;504;336;2672
Appartement;62.2;3;2;479;0;0;0;3134;505;660
Appartement;42.0;2;1;440;0;0;0;356;240;1241
Appartement;43.4;2;1;448;0;0;0;2370;1831;4561
Appartement;44.7;2;1;415;0;0;0;2021;900;127
Appartement;41.8;2;1;458;0;0;0;863;570;1281
Maison;78.0;4;3;850;1;0;1;1959;941;2647
Maison;78.6;4;3;873;1;0;1;7249;1951;2356
Maison;82.3;4;3;897;1;0;1;3697;1503;3203
Maison;77.5;4;3;771;1;0;1;2908;684;2249
Appartement;47.0;2;1;566;0;0;0;6835;552;4098
Appartement;47.2;2;1;583;0;0;0;4174;1344;2564
Appartement;45.1;2;1;539;0;0;0;2488;1382;3038
Appartement;48.5;2;1;600;0;0;0;395;73;1334
Appartement;72.0;4;2;555;1;1;0;5540;2769;1869
Appartement;73.7;4;2;551;1;1;0;5523;506;3637
Appartement;68.8;4;2;515;1;1;0;5671;1871;4371
Appartement;73.1;4;2;541;1;1;0;5335;970;2401
Appartement;125.0;5;3;914;0;0;0;2602;209;2855
Appartement;128.2;5;3;894;0;0;0;4067;992;2530
Appartement;126.7;5;3;997;0;0;0;3201;920;1051
Appartement;131.7;5;3;952;0;0;0;6945;1528;2029
Appartement;65.0;3;2;608;1;0;0;4025;878;154
Appartement;61.1;3;2;605;1;0;0;2606;987;2738
Appartement;64.1;3;2;599;1;0;0;2462;1754;449
Appartement;61.6;3;2;587;1;0;0;3049;1892;3560
Appartement;75.0;3;2;760;0;0;0;738;388;678
Appartement;79.7;3;2;685;0;0;0;2242;1655;873
Appartement;73.3;3;2;737;0;0;0;1298;17;3866
Appartement;73.4;3;2;708;0;0;0;7132;2019;391
Appartement;110.0;5;3;910;0;0;0;2960;357;4883
Appartement;109.6;5;3;961;0;0;0;966;514;1543
Appartement;105.7;5;3;880;0;0;0;5818;1783;4657
Appartement;112.2;5;3;823;0;0;0;6718;1331;873
Appartement;64.0;3;2;657;0;0;0;2867;138;4300
Appartement;61.2;3;2;691;0;0;0;2706;1725;2737
Appartement;65.4;3;2;669;0;0;0;2833;288;3289
Appartement;59.3;3;2;673;0;0;0;1325;548;47
Appartement;53.0;3;2;475;1;0;0;3934;111;151
Appartement;52.2;3;2;500;1;0;0;4820;1174;192
Appartement;55.7;3;2;451;1;0;0;2347;367;2614
Appartement;50.1;3;2;486;1;0;0;1725;420;2598
Appartement;45.0;2;1;715;0;1;1;222;11;1381
Appartement;42.9;2;1;731;0;1;1;1158;445;1624
Appartement;42.3;2;1;711;0;1;1;750;605;3245
Appartement;41.9;2;1;771;0;1;1;6335;2953;76
Appartement;66.0;3;2;666;0;0;0;2607;1754;1289
Appartement;64.0;3;2;671;0;0;0;4518;1192;4079
Appartement;62.3;3;2;672;0;0;0;5598;2287;4277
Appartement;61.2;3;2;602;0;0;0;1803;510;2367
Maison;108.0;4;3;763;1;1;1;6928;1928;663
Maison;102.7;4;3;748;1;1;1;6338;2167;1898
Maison;108.3;4;3;815;1;1;1;7036;519;4087
Maison;112.8;4;3;790;1;1;1;4253;2773;199
Appartement;50.0;2;1;484;1;0;0;3376;315;396
Appartement;49.8;2;1;519;1;0;0;760;196;1497
Appartement;50.1;2;1;510;1;0;0;6510;2216;1614
Appartement;48.6;2;1;509;1;0;0;2376;486;2641
Appartement;82.0;4;3;789;0;0;0;2070;875;4434
Appartement;84.2;4;3;731;0;0;0;2991;1524;2445
Appartement;80.9;4;3;796;0;0;0;1352;35;1428
Appartement;80.3;4;3;824;0;0;0;2753;211;2027
Appartement;57.0;2;1;600;1;0;0;481;35;2740
Appartement;60.5;2;1;650;1;0;0;3317;248;3822
Appartement;53.9;2;1;562;1;0;0;2727;1888;1083
Appartement;54.5;2;1;555;1;0;0;4858;1690;959
Appartement;49.0;2;1;358;0;0;0;1923;140;1378
Appartement;45.9;2;1;350;0;0;0;5906;1689;4387
Appartement;46.4;2;1;324;0;0;0;5002;2465;4080
Appartement;49.2;2;1;347;0;0;0;7326;6;319
Appartement;68.0;3;2;525;1;0;0;6082;2522;2817
Appartement;68.3;3;2;558;1;0;0;3992;48;4180
Appartement;72.6;3;2;551;1;0;0;3816;115;518
Appartement;72.0;3;2;507;1;0;0;3267;1542;2539
Appartement;58.0;3;2;530;1;0;0;1636;51;3293
Appartement;57.5;3;2;532;1;0;0;6918;1305;2598
Appartement;54.6;3;2;490;1;0;0;2403;237;3579
Appartement;57.1;3;2;566;1;0;0;5173;1313;881
Appartement;45.0;3;2;455;1;0;0;7475;1354;3175
Appartement;47.6;3;2;462;1;0;0;4177;2061;2888
Appartement;42.6;3;2;470;1;0;0;2818;1328;2840
Appartement;47.0;3;2;472;1;0;0;3153;520;288
Appartement;76.0;3;2;655;1;0;0;5047;2796;258
Appartement;74.6;3;2;626;1;0;0;5050;2784;4700
Appartement;77.0;3;2;693;1;0;0;6813;1760;1921
Appartement;73.6;3;2;630;1;0;0;3353;668;4373
Appartement;115.0;5;3;850;0;0;1;5321;2837;81
Appartement;111.1;5;3;887;0;0;1;1186;728;1508
Appartement;115.1;5;3;927;0;0;1;4153;461;3247
Appartement;116.6;5;3;765;0;0;1;4348;2023;2077
Maison;94.0;5;4;1245;0;1;0;6625;1777;3480
Maison;91.2;5;4;1346;0;1;0;1515;920;1252
Maison;96.2;5;4;1137;0;1;0;992;722;3721
Maison;96.6;5;4;1274;0;1;0;6430;2415;1649
Appartement;92.0;4;2;805;0;0;0;6538;1537;4584
Appartement;89.2;4;2;871;0;0;0;6460;2220;2544
Appartement;93.8;4;2;860;0;0;0;7019;1683;4593
Appartement;94.4;4;2;874;0;0;0;3066;561;2076
Appartement;95.0;3;2;695;0;0;0;6975;72;2030
Appartement;96.0;3;2;723;0;0;0;4478;2696;2938
Appartement;98.7;3;2;651;0;0;0;6972;1066;716
Appartement;98.2;3;2;627;0;0;0;2853;1154;777
Appartement;76.0;4;3;640;0;0;0;4964;732;2679
Appartement;74.9;4;3;620;0;0;0;6667;2666;1483
Appartement;77.0;4;3;680;0;0;0;1624;154;465
Appartement;70.4;4;3;618;0;0;0;379;205;2690
Appartement;45.0;2;1;590;1;0;1;1638;314;1518
Appartement;42.7;2;1;632;1;0;1;3783;496;4675
Appartement;45.8;2;1;628;1;0;1;582;231;3728
Appartement;45.4;2;1;602;1;0;1;470;261;1429
Appartement;73.0;4;3;585;1;0;0;4583;1695;1731
Appartement;78.3;4;3;544;1;0;0;3709;1181;564
Appartement;71.1;4;3;563;1;0;0;5051;2074;4659
Appartement;71.3;4;3;542;1;0;0;6271;2881;1633
Maison;59.0;3;2;585;0;0;1;6208;93;385
Maison;61.5;3;2;543;0;0;1;6658;1694;1133
Maison;55.1;3;2;613;0;0;1;552;934;300
Maison;62.3;3;2;550;0;0;1;1586;539;3972
Appartement;52.0;2;1;430;1;0;0;2807;813;3056
Appartement;48.4;2;1;456;1;0;0;1610;713;1334
Appartement;54.0;2;1;409;1;0;0;3940;474;259
Appartement;51.9;2;1;398;1;0;0;3148;1444;306
Appartement;61.0;2;1;520;0;0;1;5887;2121;894
Appartement;61.3;2;1;546;0;0;1;2949;188;2357
Appartement;60.9;2;1;506;0;0;1;2736;1465;3087
Appartement;65.4;2;1;566;0;0;1;4846;1277;2444
Appartement;62.0;2;1;530;1;0;0;6900;541;2075
Appartement;64.4;2;1;506;1;0;0;2508;103;2075
Appartement;58.8;2;1;503;1;0;0;3647;1288;1057
Appartement;57.5;2;1;514;1;0;0;4542;1334;1859
Appartement;41.0;2;1;410;0;0;0;4836;260;4382
Appartement;40.6;2;1;375;0;0;0;1845;584;100
Appartement;43.3;2;1;389;0;0;0;4472;2572;3690
Appartement;42.9;2;1;390;0;0;0;772;413;620
Appartement;70.0;3;2;675;1;0;0;1650;130;3827
Appartement;74.7;3;2;736;1;0;0;3528;744;1344
Appartement;74.0;3;2;733;1;0;0;3430;189;2028
Appartement;71.5;3;2;625;1;0;0;2569;914;475
Appartement;65.0;3;1;490;1;0;0;3216;871;3471
Appartement;62.1;3;1;443;1;0;0;5460;1323;1859
Appartement;61.2;3;1;477;1;0;0;5171;1253;3946
Appartement;69.2;3;1;523;1;0;0;7129;2082;4081
Appartement;39.0;2;1;445;1;0;0;3581;382;1318
Appartement;39.5;2;1;449;1;0;0;2321;1939;998
Appartement;36.4;2;1;469;1;0;0;1897;29;803
Appartement;37.2;2;1;452;1;0;0;1263;301;909
Appartement;52.0;3;2;525;0;0;1;1640;681;2050
Appartement;48.2;3;2;511;0;0;1;1517;746;2624
Appartement;52.5;3;2;497;0;0;1;3342;556;3103
Appartement;54.5;3;2;530;0;0;1;1036;187;2636
Appartement;58.0;3;2;600;0;0;0;1534;931;3762
Appartement;59.2;3;2;608;0;0;0;1229;657;3635
Appartement;61.8;3;2;588;0;0;0;1184;571;1315
Appartement;58.4;3;2;615;0;0;0;163;146;2938
Appartement;66.0;3;2;500;1;0;0;4148;2143;2469
Appartement;62.0;3;2;513;1;0;0;6020;2981;2077
Appartement;63.0;3;2;536;1;0;0;5815;2251;2280
Appartement;66.6;3;2;464;1;0;0;6218;1365;527
Appartement;54.0;2;1;452;0;0;0;2704;467;2796
Appartement;52.6;2;1;469;0;0;0;1733;234;89
Appartement;54.3;2;1;480;0;0;0;4732;2687;961
Appartement;53.7;2;1;427;0;0;0;7107;1250;1270
Maison;98.0;4;3;670;1;0;0;5842;2567;385
Maison;94.9;4;3;635;1;0;0;6766;988;3343
Maison;104.4;4;3;698;1;0;0;7036;1033;2569
Maison;92.6;4;3;644;1;0;0;4981;913;2392
Appartement;57.0;3;2;495;0;0;1;1854;530;244
Appartement;56.0;3;2;485;0;0;1;4941;316;2237
Appartement;54.6;3;2;488;0;0;1;1364;480;3596
Appartement;60.1;3;2;529;0;0;1;4981;964;340
Appartement;70.0;3;2;573;0;0;0;2771;1124;1274
Appartement;64.9;3;2;524;0;0;0;4063;2033;1161
Appartement;68.8;3;2;555;0;0;0;4259;912;944
Appartement;69.6;3;2;516;0;0;0;3572;371;3018
Appartement;75.0;4;3;613;0;0;0;3830;950;1790
Appartement;69.7;4;3;646;0;0;0;5759;1258;3069
Appartement;76.9;4;3;578;0;0;0;7445;218;1740
Appartement;73.1;4;3;568;0;0;0;7203;792;1104
Appartement;40.0;2;1;370;0;0;0;5015;2635;2625
Appartement;42.3;2;1;336;0;0;0;4182;2248;1669
Appartement;39.4;2;1;392;0;0;0;5015;1607;820
Appartement;37.4;2;1;349;0;0;0;174;56;1917
Appartement;40.0;2;1;414;1;0;0;5379;2328;2907
Appartement;41.9;2;1;376;1;0;0;7153;908;4346
Appartement;38.7;2;1;375;1;0;0;4747;1195;1625
Appartement;39.7;2;1;435;1;0;0;1589;159;3285
Appartement;30.0;2;1;300;0;0;0;6980;2217;581
Appartement;29.8;2;1;303;0;0;0;3409;1178;67
Appartement;32.0;2;1;312;0;0;0;18;175;1402
Appartement;28.0;2;1;306;0;0;0;4997;1349;1844
Appartement;61.0;3;2;575;1;0;0;4056;2227;2204
Appartement;60.6;3;2;574;1;0;0;7156;2831;895
